timestamp,main_state
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
4721555,0
